id,text
00003101,Shuffleboard GameA game of precision and speedRule
00003102,WARNING! Remove the cot bumper once the baby can s
00003103,Rules for playing petanque. Petanque can be played
00003104,Peat-free potting mix produced from coco coir and 
00003105,Find the Animal – Card GameHelp all the animals fi
00003106,OLD MAID. Collect pairs and avoid holding the Old 
00003107,Rules. Wooden game – stacking tower. Before start 
00003108,The chocolate mould is not dishwasher-safe. Clean 
00003110,Find the Animal – Card GameHelp all the animals fi
00003111, buig en vergrendel de binnenste lipjes.
00003112,Find the Animal – Card GameHelp all the animals fi
00003113,Rules: The game is opened by one of the players wh
00003114,Knitting tool organizer
00003115,Paper mask
00003116,Rules – Bingo game. Each player chooses a board an
00003117,Palm oil free 
00003118,The player making the colour code must have the “c
00003119,The player who has to crack the colour code places
00003120,Outdoor and indoor vintage paint
00003121,Satin finish paint for wood, terracotta, zinc etc.
00003122,Microfiber hairtowel with button closing. 
00003123,backseat organizer 
00003124,Ferry boat with a car
00003125,Precision tip applicator bottle
00003126,Wax sheets for candles
00003127,Konjac sponge for dry skin 
00003128,Konjac sponge for sensitive skin
00003129,Konjac sponge for oily/acne-prone skin 
00003130,Konjac sponge for all skin types 
00003131,Bamboo interdental brushes 
00003132,Plant fibre 
00003133,Bamboo toothbrush stand 
00003134,Bamboo cotton buds 
00003135,Handwoven
00003136,contains CMIT/MIT and BIT. May cause an allergic r
00003137,Tassel maker
00003138,Embroidery board with design
00003139,3D figures
00003140,Beeswax
00003141,Wick for candles 
00003142,Bench
00003143,Wipe off with a well wrung-out fibre cloth
00003144,Hair detangler 
00003145,100% hemp
00003146,PET
00003147,Screen canvas: Screen art canvas suitable for oil,
00003148,Grid canvas: High quality cotton canvas mounted on
00003149,Place the stencil on the magnetic canvas board.
00003150,Place the stencil cover on the canvas board and th
00003151,Silhouette magnetic painting kit
00003152,pre-cut stencil
00003153,magnetic canvas board
00003154,different coloured paint pots
00003155,paint brush
00003156,Sewing thread
00003157,Canvas pad
00003158,Acid free. Triple primed with gesso. Suitable for 
00003159,Table for flowers
00003160,Apply the acrylic paint to the candle holder or va
00003161,Multi-tone acrylic paint set.
00003162,Contains: 1 ceramic vase, 1 ceramic candle holder
00003163,1 x 60 ml acrylic paint, 1 x 60 ml multi-tone acry
00003164,Paint suitable for any smooth surface such as glas
00003165,EVA foam building blocks
00003166,Balancing game. For 2-4 players. Roll the dice and
00003167,Key cupboard
00003168,Children's table
00003169,Look and Find
00003170,Beeswax modelling clay
00003171,Easy change picture frame
00003172,Shoe shelf
00003173,Warm up in your hand before using
00003174,piggy bank
00003175,look, find and count
00003176,Jade roller 
00003177,Nephrite jade stone 
00003178,Dipped taper candles 
00003179,Resealable silicone straws
00003180,Fill-yourself advent calendar. 
00003181,Always place the nest on a flat surface. Do not ca
00003182,Fill the calendar with whatever you like 
00003183,NOTE: Can only be used with light bulbs that can b
00003184,95% Paraffin
00003185,5% Stearin
00003186,Cut-out pixies
00003187,Bib
00003188,plastic tubes
00003189,80% polyester
00003190,81% polyester
00003191,82% polyester
00003192,83% polyester
00003193,13% polyamide/nylon
00003194,14% polyamide/nylon
00003195,2% Elastan
00003196,3% Elastan
00003197,5% Metallic fibre
00003198,3% Metallic fibre
00003199,Always check that the product is intact before use
00003200,95% polyester
00003201,5% polypropylene
00003202,2% Elastan
00003203,3% Elastan
00003204,Keep out of reach of children.
00003205,Keep away from heat, hot surfaces, sparks, open fl
00003206,Store in a well-ventilated place. Keep cool.
00003207,Highly flammable liquid and vapour.
00003208,Warning
00003209,Bath mat
00003210,Anna and Clara would like to point out that the he
00003211,Preparation type: liquid.
00003212,Use:  PT1 Biocidal product for hand disinfection
00003213,Dosage: 3-4 sprays. Apply to visibly clean and dry
00003214,Packaging: sorted as hard plastic with flammable c
00003215,CARELESSNESS CAUSES FIRE FILLING COMPLIES TO BS 58
00003216,Contains: Ethanol (735 g/kg)
00003217,1% metal
00003218,99%  paper
00003219,1% PET
00003220,Water-based
00003221,elephant
00003222,dog
00003223,horse
00003224,Use 3 ml of hand sanitiser and rub it evenly over 
00003226,Flammable liquid and vapour.
00003227,90% polyester
00003228,10% elastane
00003229,97,5% Paraffin
00003230,2,5% Stearin
00003231,Garage
00003233,High quality cotton canvas mounted on 1,7 cm stret
00003234,Magic gloves
00003235,Weight capacity 200 g.
00003236,Weight capacity 400 g.
00003237,Weight capacity 2 kg
00003238,Make your own hanging ornaments
00003239,Tea bags
00003240,Lemon slices
00003241,Tea cup and saucer
00003242,Teapot
00003243,Beeswax wrap
00003244,Borosilicate glass
00003246,Plywood from poplar
00003247,45% leather
00003248,45% jute
00003249,10% cotton
00003250,49,4% Rapeseed wax
00003251,50% Coconut wax
00003252,0,6% Scent
00003253,49,3% Rapeseed wax
00003254,0,7% Scent
00003255,47,5% Rapeseed wax
00003256,2,5% Scent
00003257,48,1% Rapeseed wax
00003258,1,9% Scent
00003259,28% polyester
00003260,24% wool
00003261,22% cotton
00003262,18% acrylic
00003264,Round black drawing pad
00003265,Acid-free   
00003266,Can be used with pencils, pastels, watercolour pen
00003267,Calligraphy set
00003268,Hand lettering
00003269,Solid pine
00003270,Dryer balls
00003271,Made from wool
00003272,Clean with cold water and a soft cloth 
00003273,5% polyamide
00003274,2% viscose
00003275,1% elastane
00003276,50% polyester
00003277,95% polyethylene
00003278,5% nylon
00003279,1% polyester
0000328,Rope
00003280,4% nylon
00003281,Warning. Children under eight years can choke or s
00003282,25% polyester
00003283,4% elastane
00003284,71% cotton
00003285,27% polyester
00003286,Causes serious eye damage.
00003287,Contains: n-butanol
00003288,Contains 5-Chloro-2-methyl-2H-isothiazol-3-one/2-M
00003290,Farm Playset
00003291,Pet playset
00003292,Cabinet
00003293,88% polyester
00003294,12% polyamide/nylon
00003295,33% polyester
00003296,100% wool
00003297,10% nylon
00003298,Recycled polyester
00003299,55% Recycled polyester
00003301,en_GB_TEXT
00003302,Party curtain 
00003303,Cedarwood balls 
00003304,To refresh your closet and dressing room
00003305,58% cotton
00003306,23% polyester
00003307,16% Lurex
00003309,The facemask is washable. Can be washed at 40 degr
00003310,This product is one size. 
00003311,NOTE!
00003312,The masks are not been medically certified and can
00003314,Pin board 
00003315,Push pins 
00003316,Notes on metal stick 
00003317,45% polyester
00003318,41% cotton
00003319,14% viscose
00003320,EN 14683
00003321,Type II
00003322, BFE > 98%
00003323,Disposable face mask 
00003324,3-ply with elastic ear loops
00003325,1. Before: Wash your hands or use hand sanitiser. 
00003326,Resin
00003327,Jojoba oil
00003328,Organic cotton
00003329,Do not scrub or use to cut on or in.
00003330,Cannot withstand temperatures above 37°C. 
00003331,Reusable food paper for wrapping e.g. packed lunch
00003332,Do not use to wrap raw fish, raw meat or hot food.
00003333,Reusable for up to one year with proper care.
00003334,Hardens to form a ceramic surface after air drying
00003335,Age recommendation 15+ years
00003336,Screws: metal
00003337,20 pcs.
00003338,balloons
00003341,1. Put the spindle into the candle holder stand. 2
00003342,Laundry
00003343,pcs.
00003344,73% cotton
00003345,24% polyamide/nylon
00003346,Yoga mat
00003347,Yoga strap. Yoga mat carry strap
00003348,45% cotton
00003349,55% polyester
00003350,not suitable for liquids
00003351,East Indian curry powder
00003352,100% flax/linen
00003353,80% cotton
00003354,18% polyester
00003355,Solid oak
00003356,Oak veneer
00003357,Binoculars
00003358,Gram scale
00003359,Juicer
00003360,Not intended to hang. 
00003361,This face mask is not a medical device or personal
00003362,50% polypropylene
00003363,Plexiglass
00003364,There is a protective film on BOTH sides of the pl
00003365,Easel
00003366,Stretched canvas for watercolour painting
00003367,Canvas panel for watercolour painting
00003368,High-quality cotton canvas mounted on 1.7cm stretc
00003369,Specially formulated gesso suitable for water-base
00003370,Sweet paprika
00003372,Kids’ gardening gloves
00003373,Max. load: 50 kg (class B, 20–50 kg)
00003374,Wear personal protective equipment.
00003375,Warning: skateboarding can be dangerous. Read the 
00003376,Modelling paste with sand texture
00003377,Use as is or mixed with colour. Creates a sandy ef
00003378,Pins
00003379,Shelf 
00003380,Soap holder 
00003381,Reusable face mask 
00003382,Contains 5-Chloro-2-methyl-2H-isothiazol-3-one/2-M
00003383,52% polypropylene
00003384,48% Wheat straw
00003385,58% polyester
00003386,29% cotton
00003387,13% viscose
00003388,100% polyethylene
00003389,Activity book
00003390,Building truck
00003391,The candle must be extinguished 1 cm before it rea
00003392,Warning! Should only be used with LED lights.
00003393,Building truck
00003394,Ceramics
00003395,To be used under the direct supervision of an adul
00003396,Chocolate-covered caramels.  Ingredients: Sugar, g
00003397,Paper pot press
00003398,Planting stick
00003400,With foil and varnish
00003401,DIY watercolour card
00003402,Packaged in a protective atmosphere.
00003403,77% acrylic
00003404,75% acrylic
00003405,20% polyester
00003406,46,7% Rapeseed wax
00003407,3,3% Scent
00003408,49,7% Rapeseed wax
00003409,0,3% Scent
00003410,46,7% Rapeseed wax
00003411,48,9% Rapeseed wax
00003412,1,10% Scent
00003413,Dice cup with 6 wooden dice
00003414,Coffee filter
00003415,Can be used both wet and dry. Wash separately in s
00003416,3D blob paint
00003417,Chalkboard
00003418,Mohair blend
00003419,Kid mohair
00003420,Candle cups
00003421,the coffee
00003422,95% Poplar
00003423,5% MDF
00003424,25% cotton
00003425,Linoleum cutting set
00003426,Drawing set
00003428,Heavy paper
00003429,Use for, e.g., linoleum and textile printing. Easy
00003430,Cutting block made from soft material
00003431,Favour boxes
00003432,Incl. 1.8 m string
00003433,Twisted candles
00003434,Korean steel. 
00003435,This product can slow drying time when mixed with 
00003436,Retarder medium
00003437,schima
00003438,100% Melamine
00003439,80% mohair
00003440,20% Nylon
00003441,Syrup with cocoa. Ingredients: Invert sugar syrup,
00003442,Unopened/opened: Dry and protected from sunlight. 
00003443,Best before:
00003444,75% jute
00003446,Polycarbonate 
00003447,Tie-dye kit
00003448,4 bottles of dye, 20 elastic bands, 4 pairs of glo
00003449,Moisturise the fabric.
00003450,Twist and fold the fabric. 
00003451,Secure the folded fabric with elastic bands. 
00003452,Fill up the bottles of dye with warm water (about 
00003453,Using the bottle spout, apply the dye to the fabri
00003454,Place the dyed fabric in a closed plastic bag and 
00003455,Rinse well under running cold water to remove any 
00003456,Sewing thread holder
00003457,Sewing needles
00003458,Rinse the filter in clear water after use. Use a s
00003459,Allow the filter to air dry between use.
00003460,The filter can be reused while it is still damp.
00003461,Should be boiled for a few minutes or machine wash
00003462,It is normal for the filter to become discoloured 
00003463,Bench with shelf
00003464,Cane
00003465,Pot maker for paper pots
00003466,Paint by numbers
00003467,The house provides a place for bees to stay during
00003468,Bees are a vital part of nature and they help poll
00003469,Yarn colour cards
00003470,O-rings
00003471,Squeaker
00003472,Stone and craft marker
00003473,10% polypropylene
00003474,Cabinet with glass door
00003475,Warning! Hazardous respirable droplets may be form
00003476,Warning! Hazardous respirable dust may be formed w
00003477,50% PET
00003478,Dental floss
00003479,100% PET
00003480,90% PET
00003481,10% felt
00003482,Shelf with a drawer
00003483,Not suitable for storing at room temperature for m
00003484,Fineliners 
00003485,Pens for drawing. Size 005, 03 and 08
00003486,Glitter stickers 
00003487,Eraser with refill 
00003488,Contains one notebook and one pencil
00003489,Small stationery set 
00003490,Contains: Four pencils, two sticky note blocks (40
00003491,Color seal pens 
00003492,1 heart, 1 star and 1 cloud 
00003493,Sticky note set 
00003494,The battery should only be replaced with a recharg
00003495,1 x NiMH 1.2 V AA
00003496,Printed watercolour postcards
00003497,Colour your own card
00003498,Drawing book with different types of paper
00003499,10 sheets of white paper
00003500,10 sheets of yellow paper
00003501,10 sheets of blue paper
00003502,10 sheets of pink paper
00003503,10 sheets of green paper
00003504,10 sheets of watercolour paper
00003505,10 sheets of acrylic paper
00003506,10 sheets of canvas
00003507,100% polyurethane
00003509,100% EVA foam
00003510,37% polyester
00003511,48% polyester
00003512,67% polyester
00003513,6% PET
00003514,7% PET
00003515,49% polypropylene
00003516,57% polypropylene
00003517,45% polypropylene
00003518,33% polypropylene
00003519,64% polyester
00003520,32% PEVA
00003521,4% polypropylene
00003522,61% Bamboo
00003523,39% cotton
00003524,Recycled cotton paper
00003525,Cotton paper
00003526,Roll-up brush holder
00003527,100% EVA
00003528,70% EVA
00003529,30% polyethylene
00003530,56% cotton
00003531,44% polyester
00003532,Contains non-textile parts of animal origin
00003533,40% Cowhide
00003534,40% jute
00003535,76% cotton
00003536,22% polyester
00003537,Olive tapenade. Ingredients: 86% black olives, sun
00003538,May contain traces of milk, walnuts, cashews and p
00003539,Unopened: Dry and not too hot.
00003540,Opened: Keeps for 10 days in the fridge once opene
00003541,Basil pesto. Ingredients: 45% sunflower oil, 36% b
00003542,May contain traces of peanuts, walnuts and pistach
00003543,Tomato pesto. Ingredients: 44% tomato pulp, 34% su
00003544,Opened: Keeps for 5 days in the fridge once opened
00003545,Castle
00003546,Crocodile
00003547,Submarine
00003548,A castle
00003549,A crocodile
00003550,An elephant
00003551,A submarine
00003552,Dry time:  Dry flat 24 hours. Machine wash after 7
00003553,Instructions:
00003554,1. This product may stain some surfaces
00003555,2.Place a piece of cardboard inside the fabric
00003556,3.Shake bottles before use.
00003557,4.Apply paint to the fabric by gently pressing the
00003558,Washing instructions:When washing for the first ti
00003559,mask for dressing up
00003560,bracelet for dressing up
00003561,87,5% polyester
00003562,85% polyester
00003563,89,9% polyester
00003564,8% flax/linen
00003565,9,5% flax/linen
00003566,6,4% flax/linen
00003567,11% flax/linen
00003568,4,4% cotton
00003569,5,5% cotton
00003570,3,7% cotton
00003571,6% cotton
00003572,15% viscose
00003573,74% cotton
00003574,24% polyester
00003575,Leg warmers 
00003576,Beads building set
00003577,50% jute
00003578,70% polyester
00003580,Dress-up mask - Dino
00003581,Dress-up mask - Lion
00003582,Dress-up mask - Panda
00003583,Dress-up mask - Unicorn
00003584,Recycle
00003585,47% Rapeseed wax
00003586,48,5% Rapeseed wax
00003587,49,5% Rapeseed wax
00003588,46,9% Rapeseed wax
00003589,3% Scent
00003590,1,5% Scent
00003591,0,5% Scent
00003592,3,1% Scent
00003593,50%  polyethylene
00003594,Scent trails may occur
00003595,Place on a stable and fireproof surface.
00003596,Modelling clay pizza
00003597,Gua Sha
00003598,Yoga mat. Made from TPE and free from BPA.
00003599,Crystals
00003600,Agate
00003601,Clear Quartz
00003602,Green Aventurine
00003603,Rose Quartz
00003604,Tiger’s Eye
00003605,Yellow Quartz
00003606,Sapphire
00003607,Watercolour painting brush
00003608,The brush hair is a mix of nylon and wool
00003609,Painting panel with print
00003610,Watercolour sheets
00003611,Organic flour mix for pizza. Ingredients: 80% WHEA
00003612,May contain traces of soy. 
00003613,Dry and not too hot. 
00003614,Dark, not too hot and in sealed packaging.
00003615,Cake mix for muffins with banana flavour.  Ingredi
00003616,Packaging sorting: Sort as plastic waste
00003617,60% wool
00003618,40% acrylic
00003619,70% leather
00003620,Towel rack
00003621,30% hemp
00003622,Stir about 6 g dried yeast or 25 g fresh yeast int
00003623,Leave the dough to rise on the worktop for about a
00003624,Roll out to make 2 or 3 pizza bases approximately 
00003625,Bake for about 4–8 minutes in a preheated oven at 
00003626,Tips for serving more pizzas faster:             P
00003627,Painting panel with print
00003628,Laundry basket
00003629,Do not remove the ribbon
00003630,There is a protective film on BOTH sides of the pl
00003631,Spoon rest (spoon plate)
00003632,Baking play set
00003633,Toy radio
00003634,Toy camera
00003635,Toy video camera
00003636,The leaf prints are made by pressing the leaves ha
00003637,Not suitable for storing food at room temperature 
00003638,70% buffalo leather
00003639,Organic tomato sauce. Ingredients: 86% tomato pure
00003640,Keeps for 5 days in the fridge.
00003641,salt (with added iodine)
00003642,Preservative: 2-phenoxyethanol
00003643,Bitter substance: Naringin
00003644,Dog bandana
00003645,Treat bag holder
00003646,Poop bag holder
00003647,Sticky tack
00003648,Hand printed – block brint
00003649,Handmade in Nepal
00003650,Drill tools set
00003651,Barber set
00003652,Walnut
00003653,Liquorice coated with white chocolate and liquoric
00003655,12% wool
00003656,Stitch markers
00003657,Stitch stoppers
00003658,Fits knitting needles measuring 2-10 mm.
00003659,First aid play house
00003660,Wooden golf set
00003661,Wooden robot
00003662,The candle holder can get hot. Place on a fireproo
00003663,0% plastic
00003664,75% cotton
00003665,73% cotton
00003666,85% cotton
00003667,10% PU
00003668,99% cotton
00003669,15% polyester
00003670,Memo game.
00003671,Can be played by 2 or more players. 
00003672,The aim of the game is to collect the most sets of
00003673,All the pieces are placed randomly on the table wi
00003674,The game ends when there are no more pieces. The p
00003675,LED string lights with 20 bulbs.
00003676,The tealights must NOT be placed directly on a fla
00003677,This product must be permanently fixed to the wall
00003678,Squirrel hair
00003679,Drawing gum
00003680,Best suited for watercolours
00003681,30% polyester
00003682,Trousers
00003683,Dress
00003684,Closure
00003685,filling: 100% polyester
00003686,95% Stearin
00003687,5% Paraffin
00003688,Sugar bar with sour watermelon flavour. Ingredient
00003689,May contain traces of milk.
00003690,Sugar bar with sour cola flavour. Ingredients: sug
00003691,50% wool
00003692,Wall basket
00003693,100% Acrylic
00003694,Deco powder
00003695,Waterproof cover for shoes 
00003696,Waterproof net 
00003697,Water resistant hat 
00003698,Waterproof backpack cover 
00003699,Waterproof bike seat cover for adults
00003700,Waterproof bike seat cover for kids
00003701,Waterproof bike seat cover - one size 
00003702,Reuseable rain poncho. Waterproof. 
00003703,For adults - one size
00003704,For kids - one size. 
00003705,Baby doll cushion and duvet
00003706,Baby doll lift
00003707,Twisted LED taper candle 
00003708,Knitwear comb 
00003709,The comb is a wonderful tool for maintaining your 
00003710,Apply the drawing gum and let it dry 
00003711,Apply paint on top and let it dry
00003712,Rub the drawing gum off
00003713,84% polyester
00003714,6% polyester
00003715,86% polyester
00003716,9% flax/linen
00003717,5% polyester
00003718,5% cotton
00003719,Marker sold seperatly
00003720,Greaseproof paper
00003721,Coconut fibres
00003722,Bias tape maker
00003723,Ironable fabric inserts
00003724,Non-woven fusible interlining
00003725,For gouache, oil and acrylic paint
00003726,Bristle brush
00003727,Hog hair
00003728,16% nylon
00003729,4% polyester
00003730,Not suitable for cooking
00003731,Scented oil for tealight diffusers
00003732,With a scent of eucalyptus, white cedar and sandal
00003733,Dosage: 10-15 drops. 
00003734,Only recommended for use in tealight diffusers
00003735,Pour water into the tealight diffuser bowl and add
00003736,70% Paraffin
00003737,30% Stearin
00003738,NOT a cosmetic product
00003739,Read the package leaflet before use
00003740,Do NOT ingest the product
00003741,Storage
00003742,Store in a dark place at room temperature
00003743,The product is ready for use
00003744,The product should be used within 12 months of ope
00003745,Call a POISON CENTRE or doctor immediately
00003746,Disposal
00003747,Keep cool.
00003748,IF SWALLOWED: Rinse mouth. Do NOT induce vomiting.
00003749,IF ON SKIN:  Wash with plenty of water
00003752,Wash with plenty of soap and water.
00003753,IF ON SKIN:  Wash with plenty of soap and water.
00003754,50% soya and 50% beeswax 
00003755,Wax for making candles
00003756,Pulp for making paper 
00003757,Includes 50g of paper pulp
00003758,DIY paper-making kit
00003759,Twisted paraffin LED candle
00003760,Harmful if swallowed
00003761,May cause drowsiness or dizziness
00003762,Contains Isopropyl Alcohol  and Diethylene Glycol.
00003763,90% Paraffin
00003764,10% Stearin
00003765,2,7% Scent
00003766,47,3% Rapeseed wax
00003767,97% Rapeseed wax
00003768,Read the instructions thoroughly before assembling
00003769,Incorrect assembly of the product can cause it to 
00003770,The choice of screws/rawl plugs to hang the produc
00003771,96,2% polyester
00003772,3,8% polyurethane
00003773,98% polyester
00003774,2% polyurethane
00003775,Small parts. Choking hazard. 
00003874,WARNING: For near vision and reading only. Only re
00003955,hemp
0003776,50% flax/linen
0003777,Since this is a natural material, the weight may v
0003778,Wooden balancing stones
0003779,Wooden motorbike
0003780,Wooden plane
0003781,Airplane 3D puzzle
0003782,Race car 3D puzzle
0003783,Sports car 3D puzzle
0003784,Use a non-combustible material for hanging
0003785,Ball hammer box 
0003786,Traffic signs
0003787,Filling is washable
0003788,10% polyamide/nylon
0003789,5% elastane
0003790,55% flax/linen
0003791,Cork
0003792,Instructions
0003793,1.       Draw and/or paint your design with crayon
0003794,2.       Cut out the design with scissors. If nece
0003795,3.       Preheat the oven to 150°C. Place your des
0003796,4.       Bake in the oven for 1-5 minutes, the shr
0003797,Hanging canvas with a wooden frame
0003798,Watercolour pens 
0003799,Watercolour pens with soft brush tips
0003800,Use the pens on their own or with a water brush to
0003801,Glitter paint
0003802,Eye mask 
0003803,15% cotton
0003804,98,6% Rapeseed wax
0003805,98,7% Rapeseed wax
0003806,1,3% Scent
0003807,1,4% Scent
0003808,Lotus wood
0003809,Waste sorting set
0003810,56% polyester
0003811,44% cotton
0003812,Exercise band 
0003813,Yoga mat carrying strap
0003814,Wall-mounted table
0003815,Mix the pulp and water until there are no more lum
0003816,Spread the pulp evenly over the filter in the fram
0003817,Cutlery holder
0003818,Merry Christmas garlands
0003819,Gift stickers
0003820,Liquid ink
0003821,Acrylic ink
0003822,Waterproof when dry
0003823,Shake thoroughly before use
0003824,Block printing ink
0003825,Lino printing ink
0003826,60% Paraffin
0003827,20% Stearin
0003828,20% Rapeseed wax
0003829,Recipe box with index cards, 15 x 10
0003830,Glasses, blue light, adults
0003831,Freshwater pearls
0003832,Turban hair towel
0003833,98,5% Rapeseed wax
0003834,99,6% Rapeseed wax
0003835,99,9% Rapeseed wax
0003836,0,1% Scent
0003837,0,4% Scent
0003838,Dried Sapindus Mukorossi shells.
0003839,Painting apron
0003840,Linoleum paint
0003841,Very low reduction of sunglare
0003842,35% polyester
0003843,47% polyester
0003844,20% wool
0003845,12% acrylic
0003846,For indoor and outdoor use.
0003847,Self-hardening modelling clay with pearl beads. Ha
0003848,The glue can be mixed with the beads, or applied d
0003849,It is recommended that the tent is secured to the 
0003851,Room divider
0003852,Soapberries / natural detergent
0003853,Washing instructions
0003854,Place the 5 shells in the enclosed cotton bag, aft
0003855,Delicate cycle / Colours / Hot cycle
0003856,Bulb type B (see the illustration) should be used 
0003857,Heatless hair curler
0003858,1. Moisten your hair with water. 2. Find the centr
0003859,65% wool
0003860,52% cotton
0003861,48% wool
0003862,70% nylon
0003864,Diamond shaped chalk
0003865,Wooden candy
0003866,Mini garden bag 
0003867,Not rust-proof 
0003868,Guide to adjusting the position of the doors
0003869,Avocado sprout set
0003871,Changes colour in sunlight and lights up under UV 
0003872,Sticks on mobile phones, bags and more.
0003873,PU - Stickers
0003875,60% jute
0003876,Watercolour paint set with a water brush and foam 
0003877,Make sure to close the lid properly. Avoid direct 
0003878,Card with envelope, recycled cotton
0003879,Gitf tags, recycled cotton paper
0003880,Twisted recycled cotton paper twine
0003881,100% Rapeseed wax
0003882,98,1% Rapeseed wax
0003883,99,4% Rapeseed wax
0003884,97,5% Rapeseed wax
0003885,Sunflower                                
0003886,Garden nasturtium seeds
0003887,(the leaf + flower are edible)     
0003888,Plaster gauze
0003889,97,6% Rapeseed wax
0003890,2,4% Scent
0003891,Cress wild summer mix
0003892,Drying rack for flowers and herbs
0003893,Bulrush
0003894,Hole in the bottom of the bulb to prevent water fr
0003895,Glasses, blue light
0003896,Highlighter
0003897,Wooden food toys
0003898,Washable chalk roller
0003899,Rollers are filled with chalk powder. Add water an
0003900,No optical strenght. Reduces the digital blue ligh
0003902,75% polyester
0003903,3% viscose
0003904,2% flax/linen
0003905,chalk (CaSO4)
0003906,Watercolour brushes
0003907,Tropical nights
0003908,Gentle forest breeze
0003909,Late summer moment
0003910,Nordic touch
0003911,The garden of adventure
0003912,Sun touch
0003913,Flower joy
0003914,Peace of mind
0003915,Sweet nostalgia
0003916,Twilight glow
0003917,Sense symphony
0003918,Loving hug
0003919,Hygge time
0003920,Christmas memories
0003921,Painting belt
0003922,with pockets for brushes, tubes of paint and other
0003923,Cannot withstand rain
0003924,Cannot withstand large amounts of water. Should be
0003925,2% polyester
0003927,6-8% shrinkage
0003928,Rotary cutter
0003929,Sketching set
0003930,Sketching pencils
0003931,Charcoal pencils
0003932,Paper blending stump
0003933,Kneadable eraser
0003934,Pencil sharpener
0003935,Acrylic paper
0003936,Prescription glasses
0003937,Pom Pom Ice cream 
0003938,Lock kit
0003939,Mathematical roller
0003940,Rotate the discs to make different calculations
0003941,Wooden toy computer with a blackboard and chalk
0003942,Match the numbers from 1 to 10 with the correspond
0003943,Wooden waffle maker
0003944,Wooden biscuits
0003945,1. Place the beads you need in the tray.
0003946,2. Pull the film back while you work, but do not r
0003947,3. Use the pen to place the beads on the correspon
0003948,4. It is easy to pick up the beads if you press th
0003949,Tip: If you take a break, cover your picture compl
0003950,Honeycomb stickers
0003951,95% cotton
0003952,By purchasing this product, you help ensure that m
0003953,Marzipan eggs with amaretto flavour and sugar drag
0003954,Stitch wires. Leave your stitches on hold while fi
0003955,Salty liquorice with milk chocolate and liquorice 
0003956,Salty liquorice coated with white caramel chocolat
0003957,Organic seeds
0003958,Best before: See the clip
0003959,Sealing wax
0003960,not suitable for hot food
0003961,Counting and stacking learning toy
0003962,My little book
0003963,Animal
0003964,Transport
0003965,The product must be placed on a flat surface to pr
0003966,It is recommended that the tent is placed at least
0003967,40% Rubber
0003968,Quartz
0003969,Carnelian
0003970,Aventurine
0003971,Amazonite
0003972,Jasper
0003973,Glue is required for assembling the product.
0003974,Glue is not included.
0003975,Surface
0003976,Over door storage rack
0003977,Wicker
0003978,This game contains 12 fish with magnets, 2 fishing
0003979,Rainmaker rattle
0003980,Net for catching bugs
0003981,Birthday crown with numbers from 1-9
0003982,Dining table
0003983,Max weight per rod
0003984,1.5kg
0003985,Watercolours 
0003986,sheets with motifs and watercolours
0003987,dough cutter
0003988,incl. 3 razor blades
0003989,Accessories for making paper flowers
0003990,90% Stearin
0003991,10% Paraffin
0003992,3D card
0003993,Gare yarn
0003994,75% wool
0003995,25% acrylic
0003996,97% acrylic
0003997,73% acrylic
0003998,70% acrylic
0003999,1% Metallic fibre
0004000,Jade
0004001,Sodalite
0004002,Paper fan
0004003,Active adventures
0004004,Watercoloring set 
0004005,Dual brush pen
0004006,Blending palette
0004007,10% jute
0004008,Flock paper
0004009,Glazed paper
0004010,Dress up activity book
0004011,Over 80 stickers
0004012,Includes: 6 girls to dress, 4 sticker pages
0004013,Sticker by number activity book
0004014,Over 90 stickers
0004015,Includes: 6 jungle animals templates, 6 sticker pa
0004016,Removable stickers
0004017,Scene activity book
0004018,Reusable stickers
0004019,Includes: 2 sticker pages, 4 scene pages, and 4 co
0004020,Solar string lights
0004021,12% cotton
0004022,8% polyamide/nylon
0004024,92% polyester
0004025,8% cotton
0004026,Only for tealights
0004027,Window decoration template 
0004028,65% acrylic
0004029,10% wool
0004030,45% wool
0004815,100% elastane
004031,55% wool
004032,Salt
004033,Salt with activated charcoal. Ingredients: 99% sal
004034,Crystal elastic cord 
004035,Yolk stone
004036,Rhodochrosite
004037,Mattress
004038,Highway tracks and car
004039,Christmas baking
004040,Christmas biscuits
004041,Stepping stones
004042,Mix and match puzzle
004043,DIY wood painting ornaments
004044,wooden ornaments
004045,Stacking figure
004046,Wooden train
004047,Stacking blocks
004048,Learn the clock
004049,Wooden pizza with slicer
004050,Paper Doll 
004051,Sheet metal
004052,For candle decoration. Paint directly onto candle 
004053,40% wool
004054,97,3% Rapeseed wax
004055,97,8% Rapeseed wax
004056,2,2% Scent
004057,55% cotton
004058,Advent candle set
004059,Wall paint
004060,Drying time at xx °C
004061,Dust dry
004062,Recoat dry
004063,Hardened
004064,Storage: Cool but frost-free and tightly sealed
004065,Sheen
004066,Coverage
004067,full cover
004068,Warning: Dispose of used batteries immediately. Ke
004069,The supply terminals are not to be short-circuited
004070,For electric toys using rechargeable batteries, th
004071,Instructions: Read the enclosed leaflet before use
004072,Fragrance oil with 5 wooden sticks. The fragrance 
004073,50 ml fragrance oil with 5 wooden sticks. Use only
004074,Mop up spills to avoid material damage
004075,With a scent of blue sage and white cedar
004076,With a scent of peony, apple and jasmine
004077,With a scent of grapefruit and lime
